book_id,title,author_id,genre,publish_year,isbn,pages,language
426,Tales of Success 694,646,Fantasy,1990,9780000000426,198,Bengali
427,A Mathematics 487,865,Comics,2008,9780000000427,264,English
428,A Algorithms 378,279,Romance,2019,9780000000428,463,Hindi
429,Introduction to Dreams 846,196,Mystery,2010,9780000000429,798,Telugu
430,Guide to History 237,483,Mystery,2004,9780000000430,273,Hindi
431,Secrets of Life 81,992,Children,2003,9780000000431,238,Telugu
432,Chronicles of Science 530,967,Technology,1996,9780000000432,228,Hindi
433,Introduction to Mathematics 294,100,Self-Help,1996,9780000000433,636,Hindi
434,An Algorithms 882,216,Health,2000,9780000000434,326,Bengali
435,An India 579,246,Fiction,2004,9780000000435,267,Kannada
436,An Business 985,327,Non-Fiction,2015,9780000000436,648,Telugu
437,A Mathematics 376,321,History,2013,9780000000437,503,English
438,Mastering India 489,664,Non-Fiction,2009,9780000000438,198,Kannada
439,An History 892,94,Romance,2017,9780000000439,769,Telugu
440,Introduction to Love 184,431,Self-Help,2003,9780000000440,242,Tamil
441,Mastering Life 202,472,Mystery,2015,9780000000441,160,Telugu
442,Chronicles of India 917,518,Thriller,2023,9780000000442,653,Telugu
443,Tales of Mathematics 1,189,Biography,2009,9780000000443,552,Oriya
444,The India 82,143,Comics,2019,9780000000444,618,Oriya
445,An History 895,614,Fantasy,2009,9780000000445,177,Tamil
446,Mastering Mathematics 934,992,Romance,2009,9780000000446,558,Oriya
447,The Algorithms 818,310,Non-Fiction,2001,9780000000447,115,Oriya
448,Mastering Dreams 76,35,Children,2015,9780000000448,479,Telugu
449,The Dreams 931,550,Thriller,2002,9780000000449,777,Hindi
450,Secrets of Science 774,254,Science,2023,9780000000450,443,Bengali
451,Chronicles of Life 418,156,Non-Fiction,2008,9780000000451,341,Oriya
452,Chronicles of India 246,636,Mystery,2023,9780000000452,136,Kannada
453,The Innovation 122,591,Biography,2010,9780000000453,433,Tamil
454,The Business 737,985,Mystery,1999,9780000000454,680,Hindi
455,An Business 481,608,Romance,2019,9780000000455,466,Kannada
456,A Design 139,367,Biography,2023,9780000000456,381,Tamil
457,The Mathematics 336,658,Children,2018,9780000000457,694,Telugu
458,Chronicles of India 713,131,History,1990,9780000000458,878,Tamil
459,Introduction to Mathematics 605,353,Technology,2011,9780000000459,263,Tamil
460,Tales of Design 361,688,Non-Fiction,2005,9780000000460,305,Bengali
461,Chronicles of Success 262,746,History,1995,9780000000461,691,Telugu
462,Guide to Design 821,389,Mystery,2000,9780000000462,170,English
463,A Love 740,973,Children,2022,9780000000463,430,Bengali
464,Secrets of Design 598,773,Mystery,1996,9780000000464,728,English
465,Guide to Mathematics 61,246,Fantasy,2014,9780000000465,412,Tamil
466,Secrets of Data 344,735,Comics,2010,9780000000466,598,Kannada
467,Chronicles of Innovation 141,239,Fantasy,1996,9780000000467,368,English
468,Tales of India 993,612,Health,2022,9780000000468,581,English
469,Introduction to Innovation 229,678,Self-Help,2006,9780000000469,242,English
470,Secrets of Future 322,410,Children,2007,9780000000470,309,Telugu
471,Guide to Science 592,443,Romance,1992,9780000000471,259,Kannada
472,Tales of Success 88,833,Romance,2022,9780000000472,376,Oriya
473,Mastering Success 877,771,Fantasy,2010,9780000000473,249,Tamil
474,Secrets of India 250,459,Non-Fiction,2000,9780000000474,458,Kannada
475,Secrets of India 411,494,Business,2021,9780000000475,551,English
476,An Time 417,252,Self-Help,2018,9780000000476,515,Bengali
477,Mastering Time 737,159,Children,2014,9780000000477,507,Tamil
478,Introduction to Design 885,859,Mystery,2011,9780000000478,666,English
479,Chronicles of Data 609,611,Self-Help,2010,9780000000479,289,Hindi
480,The Future 842,109,Technology,1992,9780000000480,695,Kannada
481,Mastering Future 517,633,Romance,2006,9780000000481,895,Hindi
482,A Mathematics 441,520,Fantasy,1991,9780000000482,497,English
483,Mastering Science 878,446,Biography,2011,9780000000483,590,Kannada
484,The Data 168,394,Children,2005,9780000000484,858,English
485,Secrets of Love 119,606,Mystery,1990,9780000000485,405,Bengali
486,Introduction to Dreams 214,637,Mystery,1995,9780000000486,674,Tamil
487,Mastering Life 491,82,Biography,2018,9780000000487,587,Oriya
488,The Life 673,208,Science,2018,9780000000488,276,English
489,Mastering History 263,551,Fiction,2023,9780000000489,250,Telugu
490,Mastering Science 507,779,Children,1992,9780000000490,517,Hindi
491,Secrets of Business 109,32,Comics,2012,9780000000491,802,Hindi
492,Secrets of Time 511,376,Business,1993,9780000000492,191,Kannada
493,The India 512,415,Health,2024,9780000000493,521,Hindi
494,Introduction to Life 806,948,Biography,1998,9780000000494,264,Oriya
495,Tales of Life 985,558,Fiction,1994,9780000000495,98,Tamil
496,Mastering Science 350,186,Thriller,2009,9780000000496,273,English
497,An Success 642,572,Self-Help,2022,9780000000497,375,Hindi
498,Secrets of Future 212,792,Biography,2013,9780000000498,608,Oriya
499,Tales of Business 32,31,Mystery,2020,9780000000499,420,Telugu
500,A Success 892,301,Non-Fiction,2019,9780000000500,827,Hindi
501,A Data 979,362,Science,2022,9780000000501,823,English
502,Guide to Life 250,1000,Biography,2022,9780000000502,385,Hindi
503,A Success 317,475,Fiction,1992,9780000000503,715,Tamil
504,Tales of Time 123,398,Romance,2020,9780000000504,430,Telugu
505,The India 410,111,Science,2005,9780000000505,830,Oriya
506,Mastering Mathematics 211,935,Mystery,1992,9780000000506,440,Oriya
507,Secrets of Life 407,384,Technology,2020,9780000000507,371,Oriya
508,Secrets of Future 710,1,Self-Help,2018,9780000000508,554,Hindi
509,Secrets of Business 487,522,History,2015,9780000000509,459,Bengali
510,An Design 443,877,Mystery,2006,9780000000510,827,English
511,The India 585,448,Romance,2013,9780000000511,482,English
512,An India 873,34,Fantasy,2005,9780000000512,246,Bengali
513,The India 518,791,Science,2022,9780000000513,214,Hindi
514,An Future 576,470,Thriller,2023,9780000000514,468,Telugu
515,Guide to Data 603,50,Non-Fiction,2015,9780000000515,372,Oriya
516,A Business 956,855,Mystery,1990,9780000000516,791,English
517,Mastering Life 500,630,Science,2017,9780000000517,756,Hindi
518,Guide to Time 624,965,Technology,1999,9780000000518,298,Kannada
519,Mastering Business 650,234,Science,2006,9780000000519,571,Oriya
520,Introduction to India 663,503,Mystery,2013,9780000000520,730,Telugu
521,Chronicles of Success 292,574,Health,1992,9780000000521,599,Telugu
522,Introduction to History 542,591,Fiction,1996,9780000000522,91,Bengali
523,Chronicles of India 253,96,Children,1994,9780000000523,204,Oriya
524,Introduction to Science 300,410,Fantasy,2002,9780000000524,455,Bengali
525,Introduction to Love 908,850,Fiction,2022,9780000000525,701,Oriya
526,An Love 911,740,Comics,2011,9780000000526,613,Hindi
527,Secrets of Success 704,113,Health,1996,9780000000527,694,Kannada
528,Tales of Life 682,788,Science,1998,9780000000528,375,Kannada
529,An Algorithms 50,325,Comics,1994,9780000000529,390,English
530,Chronicles of Business 87,819,Children,2002,9780000000530,510,Telugu
531,Tales of Life 798,810,Business,2015,9780000000531,487,Tamil
532,The Design 455,168,Biography,2013,9780000000532,234,Telugu
533,Mastering Design 625,638,Biography,1993,9780000000533,518,Kannada
534,Guide to Business 119,768,Self-Help,2001,9780000000534,552,English
535,An Innovation 66,475,Mystery,1996,9780000000535,407,Oriya
536,Secrets of Design 14,178,Non-Fiction,2007,9780000000536,479,Telugu
537,A Mathematics 529,601,History,1991,9780000000537,316,Bengali
538,Secrets of Love 165,794,Comics,1996,9780000000538,416,English
539,Guide to Science 411,625,Mystery,1994,9780000000539,135,Oriya
540,A Time 680,532,Business,2016,9780000000540,476,Hindi
541,Introduction to Business 708,889,Business,2021,9780000000541,237,Oriya
542,Tales of Science 306,781,Self-Help,1990,9780000000542,290,Bengali
543,A Success 134,777,Fiction,2005,9780000000543,254,English
544,The Mathematics 798,926,Biography,2023,9780000000544,711,Tamil
545,The Innovation 171,774,Non-Fiction,2007,9780000000545,554,Oriya
546,Introduction to Mathematics 967,770,Children,2002,9780000000546,692,Bengali
547,Chronicles of India 419,526,Non-Fiction,2011,9780000000547,806,Hindi
548,Chronicles of Science 322,611,Comics,2018,9780000000548,408,Oriya
549,Chronicles of Data 473,837,Science,2000,9780000000549,135,Oriya
550,A Business 44,349,Fantasy,1999,9780000000550,83,Hindi
551,An Mathematics 58,544,Fantasy,2012,9780000000551,171,Tamil
552,Secrets of Life 585,954,Romance,2008,9780000000552,499,Oriya
553,Introduction to Success 616,29,Health,2018,9780000000553,455,Tamil
554,Chronicles of Life 266,317,Romance,2010,9780000000554,445,Bengali
555,Mastering Innovation 424,8,Self-Help,2015,9780000000555,566,Oriya
556,Tales of Science 36,243,Thriller,2023,9780000000556,84,Telugu
557,Tales of History 156,871,Business,1996,9780000000557,688,Oriya
558,A Data 320,678,Comics,2001,9780000000558,700,English
559,Guide to Science 320,946,Romance,2023,9780000000559,576,English
560,The Future 133,487,Mystery,1999,9780000000560,600,Kannada
561,An Business 853,990,Fiction,2012,9780000000561,618,Hindi
562,The Success 861,886,History,2021,9780000000562,776,English
563,Guide to Mathematics 639,443,Children,2002,9780000000563,756,Bengali
564,Introduction to Algorithms 879,339,Non-Fiction,2023,9780000000564,611,Oriya
565,Secrets of Love 389,539,Science,2016,9780000000565,581,Bengali
566,Chronicles of Future 457,992,Mystery,2006,9780000000566,354,Telugu
567,Introduction to Algorithms 397,791,History,2008,9780000000567,192,Tamil
568,Chronicles of India 227,10,Non-Fiction,1993,9780000000568,436,Kannada
569,A Algorithms 821,993,Mystery,2023,9780000000569,755,Oriya
570,Tales of Data 762,86,Health,2019,9780000000570,518,Kannada
571,Guide to Innovation 683,888,Fantasy,2019,9780000000571,379,Telugu
572,Secrets of India 536,995,Business,1993,9780000000572,649,English
573,Guide to Time 21,189,Science,2024,9780000000573,615,Oriya
574,The Future 388,378,Health,1999,9780000000574,866,English
575,Guide to Business 101,323,Mystery,2012,9780000000575,689,Kannada
576,Mastering Data 52,480,Fantasy,2000,9780000000576,303,Kannada
577,Introduction to Time 56,217,Non-Fiction,2015,9780000000577,717,Bengali
578,The Algorithms 146,720,History,2015,9780000000578,667,Tamil
579,Chronicles of Dreams 140,527,Non-Fiction,2022,9780000000579,319,Kannada
580,An Algorithms 643,112,Business,2020,9780000000580,526,Bengali
581,Secrets of Time 601,628,Romance,2004,9780000000581,490,English
582,Chronicles of Life 692,537,Thriller,2018,9780000000582,334,Tamil
583,Guide to Algorithms 834,32,Romance,2007,9780000000583,555,Bengali
584,Chronicles of Dreams 642,865,Technology,2023,9780000000584,466,Oriya
585,A Future 971,454,Fantasy,2007,9780000000585,287,English
586,Secrets of Life 321,343,Thriller,2016,9780000000586,182,Oriya
587,A Dreams 122,735,Fantasy,1994,9780000000587,510,Hindi
588,The Science 336,586,Fantasy,2022,9780000000588,863,Hindi
589,Introduction to Business 427,480,Romance,1993,9780000000589,723,Oriya
590,Secrets of Future 174,570,Thriller,2009,9780000000590,207,Oriya
591,Secrets of Future 651,642,Biography,2014,9780000000591,371,Hindi
592,Mastering Business 544,781,Mystery,1998,9780000000592,423,Tamil
593,Introduction to Future 518,293,Business,1997,9780000000593,277,Oriya
594,Introduction to Mathematics 240,869,Thriller,2018,9780000000594,274,Tamil
595,Secrets of Success 998,976,Biography,2012,9780000000595,645,Hindi
596,A Innovation 38,464,Fantasy,2014,9780000000596,223,Tamil
597,A Innovation 639,880,Non-Fiction,2012,9780000000597,403,Oriya
598,Guide to Business 182,169,Fiction,1993,9780000000598,208,English
599,A Mathematics 577,849,Self-Help,1992,9780000000599,416,Tamil
600,Guide to India 526,129,Health,1991,9780000000600,251,Kannada
601,Guide to Science 413,620,Biography,2000,9780000000601,843,Tamil
602,The History 902,455,Fantasy,2004,9780000000602,316,Bengali
603,Tales of Business 118,55,Romance,2024,9780000000603,801,Tamil
604,Mastering Science 55,411,Business,1993,9780000000604,778,Hindi
605,Mastering Time 182,794,Biography,2001,9780000000605,694,Kannada
606,The Dreams 309,944,Comics,2012,9780000000606,357,Telugu
607,A Science 427,347,History,2021,9780000000607,85,Tamil
608,A Time 973,117,Mystery,2024,9780000000608,678,Tamil
609,Chronicles of Life 28,931,Health,2009,9780000000609,898,Hindi
610,Secrets of Success 565,502,History,2013,9780000000610,783,English
611,Guide to Business 739,225,Romance,2017,9780000000611,211,Tamil
612,Mastering Love 566,238,History,2021,9780000000612,489,Oriya
613,Tales of Design 131,683,Business,1999,9780000000613,363,Bengali
614,Guide to Data 490,187,Mystery,2009,9780000000614,897,Telugu
615,An Love 864,49,Biography,2008,9780000000615,250,Bengali
616,Tales of Dreams 559,969,Science,2006,9780000000616,232,Telugu
617,Chronicles of Data 150,18,Health,2004,9780000000617,712,Oriya
618,Introduction to Future 557,508,Self-Help,1995,9780000000618,230,Hindi
619,Tales of Love 206,330,Fiction,2004,9780000000619,92,Oriya
620,Chronicles of Design 432,264,Mystery,2008,9780000000620,216,Kannada
621,An History 933,227,Biography,1994,9780000000621,382,Hindi
622,An Dreams 352,725,Biography,1990,9780000000622,705,Bengali
623,Chronicles of Business 361,127,Non-Fiction,1995,9780000000623,513,English
624,Guide to Time 855,752,Self-Help,1997,9780000000624,220,English
625,Introduction to Algorithms 631,371,Technology,2002,9780000000625,345,Hindi
626,Mastering India 51,890,Business,1997,9780000000626,506,Kannada
627,Guide to Love 25,981,Technology,2021,9780000000627,815,Hindi
628,Introduction to India 587,705,Health,2020,9780000000628,803,Telugu
629,Chronicles of Dreams 485,674,Comics,2001,9780000000629,204,Bengali
630,Mastering Business 902,284,Children,1991,9780000000630,96,Bengali
631,Guide to Innovation 235,556,Biography,2023,9780000000631,660,Hindi
632,Secrets of Business 306,285,Fantasy,1990,9780000000632,849,Tamil
633,Introduction to Success 302,822,Thriller,2020,9780000000633,398,Oriya
634,Guide to Mathematics 19,348,Science,2011,9780000000634,378,Oriya
635,Secrets of Future 303,758,Science,2009,9780000000635,533,Bengali
636,Tales of Future 180,899,Self-Help,1998,9780000000636,212,Oriya
637,The History 250,215,History,2016,9780000000637,781,Telugu
638,Mastering Future 50,825,Thriller,1990,9780000000638,640,English
639,Guide to Data 975,624,Romance,2018,9780000000639,161,Telugu
640,Introduction to Mathematics 85,655,History,1992,9780000000640,505,Telugu
641,Tales of History 707,780,Non-Fiction,2020,9780000000641,713,Telugu
642,Chronicles of Love 435,783,Thriller,2016,9780000000642,575,Tamil
643,An Time 661,981,Fantasy,1991,9780000000643,267,Hindi
644,Tales of Life 202,180,Business,2015,9780000000644,728,Bengali
645,A Algorithms 137,812,Romance,2018,9780000000645,240,Tamil
646,A Mathematics 24,804,Mystery,2016,9780000000646,190,Tamil
647,Secrets of Science 667,839,Thriller,2014,9780000000647,106,Kannada
648,Guide to Data 837,319,Romance,2020,9780000000648,326,Hindi
649,Guide to India 250,625,Health,2007,9780000000649,700,Kannada
650,Guide to Time 573,668,Non-Fiction,2012,9780000000650,426,Oriya
651,Tales of Success 217,674,Technology,2004,9780000000651,838,Telugu
652,The Business 952,129,Biography,2015,9780000000652,237,Bengali
653,Guide to Innovation 651,51,Biography,2014,9780000000653,149,Tamil
654,Chronicles of Science 28,279,Biography,2013,9780000000654,849,Bengali
655,A Algorithms 873,248,Non-Fiction,2016,9780000000655,115,Kannada
656,Tales of Algorithms 699,646,Self-Help,2012,9780000000656,527,Bengali
657,Chronicles of Algorithms 578,178,Comics,1997,9780000000657,879,Kannada
658,An Dreams 26,295,Thriller,2019,9780000000658,670,Tamil
659,Mastering India 490,890,Self-Help,1995,9780000000659,674,Telugu
660,Guide to Mathematics 832,918,Fantasy,2019,9780000000660,425,Kannada
661,Secrets of Life 248,433,Non-Fiction,2021,9780000000661,789,Telugu
662,Secrets of Love 902,286,Science,2014,9780000000662,462,Kannada
663,An Design 236,207,History,2023,9780000000663,326,English
664,Guide to India 836,447,Romance,1992,9780000000664,591,Bengali
665,Mastering Success 9,514,Technology,2024,9780000000665,731,Telugu
666,Introduction to Time 822,228,Fantasy,2014,9780000000666,289,Hindi
